ID,ChainID,Generation,ExpCondition,Age,Gender,Trial,Choice,Length,Width,Thickness,Fitness,erroredFitness,EarnedMoney,TimeStamp
V7,7,2,V,20,2,48,1,99,48,10,952,954,1000.32 ,20220119120810 
V7,7,2,V,20,2,49,1,99,48,10,952,951,1038.36 ,20220119120816 
V7,7,2,V,20,2,50,1,99,48,10,952,950,1076.36 ,20220119120822 
V8,8,1,V,21,3,1,1,14,6,83,364,359,14.36 ,20220121114105 
V8,8,1,V,21,3,2,2,14,6,78,394,359,14.36 ,20220121114124 
V8,8,1,V,21,3,3,1,14,6,78,394,397,30.24 ,20220121114138 
V8,8,1,V,21,3,4,2,14,6,73,422,397,30.24 ,20220121114151 
V8,8,1,V,21,3,5,1,14,6,73,422,413,46.76 ,20220121114200 
V8,8,1,V,21,3,6,2,14,6,68,448,413,46.76 ,20220121114214 
V8,8,1,V,21,3,7,1,14,6,68,448,441,64.40 ,20220121114225 
V8,8,1,V,21,3,8,2,14,11,68,500,441,64.40 ,20220121114239 
V8,8,1,V,21,3,9,1,14,11,68,500,502,84.48 ,20220121114246 
V8,8,1,V,21,3,10,2,19,11,68,530,502,84.48 ,20220121114300 
V8,8,1,V,21,3,11,1,19,11,68,530,530,105.68 ,20220121114309 
V8,8,1,V,21,3,12,2,19,16,68,576,530,105.68 ,20220121114324 
V8,8,1,V,21,3,13,1,19,16,68,576,577,128.76 ,20220121114334 
V8,8,1,V,21,3,14,2,19,16,63,600,577,128.76 ,20220121114349 
V8,8,1,V,21,3,15,1,19,16,63,600,599,152.72 ,20220121114356 
V8,8,1,V,21,3,16,2,24,16,63,627,599,152.72 ,20220121114409 
V8,8,1,V,21,3,17,1,24,16,63,627,636,178.16 ,20220121114417 
V8,8,1,V,21,3,18,2,24,21,63,667,636,178.16 ,20220121114427 
V8,8,1,V,21,3,19,1,24,21,63,667,670,204.96 ,20220121114434 
V8,8,1,V,21,3,20,2,24,26,63,699,670,204.96 ,20220121114454 
V8,8,1,V,21,3,21,1,24,26,63,699,688,232.48 ,20220121114508 
V8,8,1,V,21,3,22,2,24,26,58,721,688,232.48 ,20220121114527 
V8,8,1,V,21,3,23,1,24,26,58,721,729,261.64 ,20220121114534 
V8,8,1,V,21,3,24,2,29,26,58,745,729,261.64 ,20220121114545 
V8,8,1,V,21,3,25,1,29,26,58,745,739,291.20 ,20220121114552 
V8,8,1,V,21,3,26,2,29,26,53,764,739,291.20 ,20220121114604 
V8,8,1,V,21,3,27,1,29,26,53,764,763,321.72 ,20220121114611 
V8,8,1,V,21,3,28,2,29,26,48,781,763,321.72 ,20220121114623 
V8,8,1,V,21,3,29,1,29,26,48,781,778,352.84 ,20220121114631 
V8,8,1,V,21,3,30,2,29,26,43,796,778,352.84 ,20220121114651 
V8,8,1,V,21,3,31,1,29,26,43,796,804,385.00 ,20220121114659 
V8,8,1,V,21,3,32,2,34,26,43,818,804,385.00 ,20220121114711 
V8,8,1,V,21,3,33,1,34,26,43,818,821,417.84 ,20220121114720 
V8,8,1,V,21,3,34,2,34,31,43,844,821,417.84 ,20220121114736 
V8,8,1,V,21,3,35,1,34,31,43,844,834,451.20 ,20220121114744 
V8,8,1,V,21,3,36,2,34,31,38,857,834,451.20 ,20220121114755 
V8,8,1,V,21,3,37,1,34,31,38,857,864,485.76 ,20220121114803 
V8,8,1,V,21,3,38,2,39,31,38,875,864,485.76 ,20220121114815 
V8,8,1,V,21,3,39,1,39,31,38,875,880,520.96 ,20220121114823 
V8,8,1,V,21,3,40,2,39,31,33,886,880,520.96 ,20220121114835 
V8,8,1,V,21,3,41,1,39,31,33,886,878,556.08 ,20220121114842 
V8,8,1,V,21,3,42,2,39,36,33,905,878,556.08 ,20220121114856 
V8,8,1,V,21,3,43,1,39,36,33,905,906,592.32 ,20220121114904 
V8,8,1,V,21,3,44,2,43,36,33,918,906,592.32 ,20220121114921 
V8,8,1,V,21,3,45,1,43,36,33,918,911,628.76 ,20220121114927 
V8,8,1,V,21,3,46,1,43,36,33,918,919,665.52 ,20220121114936 
V8,8,1,V,21,3,47,1,43,36,33,918,918,702.24 ,20220121114944 
V8,8,1,V,21,3,48,1,43,36,33,918,915,738.84 ,20220121114951 
V8,8,1,V,21,3,49,2,43,36,28,927,915,738.84 ,20220121115008 
V8,8,1,V,21,3,50,1,43,36,28,927,930,776.04 ,20220121115015 
V8,8,2,V,21,2,1,1,43,36,28,927,928,37.12 ,20220121115433 
V8,8,2,V,21,2,2,2,43,36,31,922,928,37.12 ,20220121115504 
V8,8,2,V,21,2,3,1,43,36,31,922,914,73.68 ,20220121115516 
V8,8,2,V,21,2,4,2,43,41,31,935,914,73.68 ,20220121115538 
V8,8,2,V,21,2,5,1,43,41,31,935,940,111.28 ,20220121115548 
V8,8,2,V,21,2,6,2,47,41,31,946,940,111.28 ,20220121115606 
V8,8,2,V,21,2,7,1,47,41,31,946,940,148.88 ,20220121115614 
V8,8,2,V,21,2,8,2,47,46,31,952,940,148.88 ,20220121115634 
V8,8,2,V,21,2,9,1,47,46,31,952,958,187.20 ,20220121115641 
V8,8,2,V,21,2,10,1,47,46,31,952,953,225.32 ,20220121115652 
V8,8,2,V,21,2,11,2,50,46,31,959,953,225.32 ,20220121115710 
V8,8,2,V,21,2,12,2,50,50,31,959,953,225.32 ,20220121115723 
V8,8,2,V,21,2,13,2,50,50,36,950,953,225.32 ,20220121115738 
V8,8,2,V,21,2,14,1,50,50,36,950,947,263.20 ,20220121115745 
V8,8,2,V,21,2,15,1,50,50,36,950,952,301.28 ,20220121115753 
V8,8,2,V,21,2,16,2,55,50,36,959,952,301.28 ,20220121115808 
V8,8,2,V,21,2,17,1,55,50,36,959,963,339.80 ,20220121115815 
V8,8,2,V,21,2,18,1,55,50,36,959,958,378.12 ,20220121115822 
V8,8,2,V,21,2,19,2,60,50,36,966,958,378.12 ,20220121115834 
V8,8,2,V,21,2,20,1,60,50,36,966,966,416.76 ,20220121115842 
V8,8,2,V,21,2,21,1,60,50,36,966,974,455.72 ,20220121115849 
V8,8,2,V,21,2,22,2,65,50,36,971,974,455.72 ,20220121115904 
V8,8,2,V,21,2,23,1,65,50,36,971,968,494.44 ,20220121115914 
V8,8,2,V,21,2,24,2,65,55,36,965,968,494.44 ,20220121115930 
V8,8,2,V,21,2,25,1,65,55,36,965,970,533.24 ,20220121115937 
V8,8,2,V,21,2,26,1,65,55,36,965,966,571.88 ,20220121115944 
V8,8,2,V,21,2,27,2,65,55,41,953,966,571.88 ,20220121115956 
V8,8,2,V,21,2,28,1,65,55,41,953,953,610.00 ,20220121120003 
V8,8,2,V,21,2,29,1,65,55,41,953,950,648.00 ,20220121120010 
V8,8,2,V,21,2,30,2,70,55,41,954,950,648.00 ,20220121120022 
V8,8,2,V,21,2,31,1,70,55,41,954,948,685.92 ,20220121120030 
V8,8,2,V,21,2,32,1,70,55,41,954,957,724.20 ,20220121120037 
V8,8,2,V,21,2,33,1,70,55,41,954,950,762.20 ,20220121120050 
V8,8,2,V,21,2,34,2,65,55,41,953,950,762.20 ,20220121120103 
V8,8,2,V,21,2,35,1,65,55,41,953,962,800.68 ,20220121120112 
V8,8,2,V,21,2,36,1,65,55,41,953,953,838.80 ,20220121120119 
V8,8,2,V,21,2,37,2,65,60,41,940,953,838.80 ,20220121120137 
V8,8,2,V,21,2,38,1,65,60,41,940,932,876.08 ,20220121120144 
V8,8,2,V,21,2,39,1,65,60,41,940,932,913.36 ,20220121120151 
V8,8,2,V,21,2,40,2,65,55,41,953,932,913.36 ,20220121120202 
V8,8,2,V,21,2,41,1,65,55,41,953,945,951.16 ,20220121120209 
V8,8,2,V,21,2,42,1,65,55,41,953,956,989.40 ,20220121120217 
V8,8,2,V,21,2,43,1,65,55,41,953,957,1027.68 ,20220121120223 
V8,8,2,V,21,2,44,1,65,55,41,953,952,1065.76 ,20220121120230 
V8,8,2,V,21,2,45,1,65,55,41,953,954,1103.92 ,20220121120237 
V8,8,2,V,21,2,46,1,65,55,41,953,952,1142.00 ,20220121120244 
V8,8,2,V,21,2,47,1,65,55,41,953,950,1180.00 ,20220121120251 
V8,8,2,V,21,2,48,1,65,55,41,953,949,1217.96 ,20220121120257 
V8,8,2,V,21,2,49,1,65,55,41,953,959,1256.32 ,20220121120304 
V8,8,2,V,21,2,50,1,65,55,41,953,950,1294.32 ,20220121120311 
V9,9,1,V,21,3,1,1,14,6,83,364,366,14.64 ,20220124114101 
V9,9,1,V,21,3,2,2,14,6,78,394,366,14.64 ,20220124114119 
V9,9,1,V,21,3,3,1,14,6,78,394,400,30.64 ,20220124114128 
V9,9,1,V,21,3,4,2,14,11,78,447,400,30.64 ,20220124114137 
V9,9,1,V,21,3,5,1,14,11,78,447,444,48.40 ,20220124114145 
V9,9,1,V,21,3,6,2,14,16,78,493,444,48.40 ,20220124114157 
V9,9,1,V,21,3,7,1,14,16,78,493,487,67.88 ,20220124114207 
V9,9,1,V,21,3,8,2,19,16,78,523,487,67.88 ,20220124114217 
V9,9,1,V,21,3,9,1,19,16,78,523,523,88.80 ,20220124114224 
V9,9,1,V,21,3,10,2,24,16,78,550,523,88.80 ,20220124114235 
V9,9,1,V,21,3,11,1,24,16,78,550,554,110.96 ,20220124114242 
V9,9,1,V,21,3,12,2,24,21,78,589,554,110.96 ,20220124114253 
V9,9,1,V,21,3,13,1,24,21,78,589,587,134.44 ,20220124114300 
V9,9,1,V,21,3,14,2,24,26,78,622,587,134.44 ,20220124114311 
V9,9,1,V,21,3,15,1,24,26,78,622,628,159.56 ,20220124114317 
V9,9,1,V,21,3,16,2,24,31,78,648,628,159.56 ,20220124114328 
V9,9,1,V,21,3,17,1,24,31,78,648,643,185.28 ,20220124114334 
V9,9,1,V,21,3,18,2,24,31,73,676,643,185.28 ,20220124114344 
V9,9,1,V,21,3,19,1,24,31,73,676,672,212.16 ,20220124114350 
V9,9,1,V,21,3,20,2,24,36,73,695,672,212.16 ,20220124114423 
V9,9,1,V,21,3,21,1,24,36,73,695,699,240.12 ,20220124114429 
V9,9,1,V,21,3,22,2,24,36,68,721,699,240.12 ,20220124114440 
V9,9,1,V,21,3,23,1,24,36,68,721,720,268.92 ,20220124114448 
V9,9,1,V,21,3,24,2,29,36,68,746,720,268.92 ,20220124114500 
V9,9,1,V,21,3,25,1,29,36,68,746,738,298.44 ,20220124114506 
V9,9,1,V,21,3,26,1,29,36,68,746,735,327.84 ,20220124114514 
V9,9,1,V,21,3,27,1,29,36,68,746,743,357.56 ,20220124114522 
V9,9,1,V,21,3,28,1,29,36,68,746,741,387.20 ,20220124114529 
V9,9,1,V,21,3,29,1,29,36,68,746,744,416.96 ,20220124114538 
V9,9,1,V,21,3,30,1,29,36,68,746,740,446.56 ,20220124114545 
V9,9,1,V,21,3,31,1,29,36,68,746,751,476.60 ,20220124114551 
V9,9,1,V,21,3,32,1,29,36,68,746,755,506.80 ,20220124114559 
V9,9,1,V,21,3,33,1,29,36,68,746,750,536.80 ,20220124114606 
V9,9,1,V,21,3,34,1,29,36,68,746,747,566.68 ,20220124114612 
V9,9,1,V,21,3,35,1,29,36,68,746,750,596.68 ,20220124114618 
V9,9,1,V,21,3,36,1,29,36,68,746,745,626.48 ,20220124114624 
V9,9,1,V,21,3,37,1,29,36,68,746,737,655.96 ,20220124114630 
V9,9,1,V,21,3,38,1,29,36,68,746,748,685.88 ,20220124114636 
V9,9,1,V,21,3,39,1,29,36,68,746,738,715.40 ,20220124114642 
V9,9,1,V,21,3,40,1,29,36,68,746,741,745.04 ,20220124114648 
V9,9,1,V,21,3,41,1,29,36,68,746,742,774.72 ,20220124114654 
V9,9,1,V,21,3,42,1,29,36,68,746,750,804.72 ,20220124114700 
V9,9,1,V,21,3,43,1,29,36,68,746,749,834.68 ,20220124114706 
V9,9,1,V,21,3,44,1,29,36,68,746,741,864.32 ,20220124114712 
V9,9,1,V,21,3,45,1,29,36,68,746,740,893.92 ,20220124114720 
V9,9,1,V,21,3,46,1,29,36,68,746,741,923.56 ,20220124114726 
V9,9,1,V,21,3,47,1,29,36,68,746,736,953.00 ,20220124114732 
V9,9,1,V,21,3,48,1,29,36,68,746,745,982.80 ,20220124114738 
V9,9,1,V,21,3,49,1,29,36,68,746,740,1012.40 ,20220124114745 
V9,9,1,V,21,3,50,1,29,36,68,746,744,1042.16 ,20220124114753 
V9,9,2,V,21,3,1,1,29,36,68,746,744,29.76 ,20220124115444 
V9,9,2,V,21,3,2,1,29,36,68,746,746,59.60 ,20220124115512 
V9,9,2,V,21,3,3,1,29,36,68,746,745,89.40 ,20220124115542 
V9,9,2,V,21,3,4,1,29,36,68,746,748,119.32 ,20220124115552 
V9,9,2,V,21,3,5,1,29,36,68,746,749,149.28 ,20220124115602 
V9,9,2,V,21,3,6,2,34,36,68,767,749,149.28 ,20220124115640 
V9,9,2,V,21,3,7,1,34,36,68,767,768,180.00 ,20220124115648 
V9,9,2,V,21,3,8,1,34,36,68,767,773,210.92 ,20220124115657 
V9,9,2,V,21,3,9,1,34,36,68,767,769,241.68 ,20220124115704 
V9,9,2,V,21,3,10,2,34,41,68,780,769,241.68 ,20220124115756 
V9,9,2,V,21,3,11,1,34,41,68,780,775,272.68 ,20220124115803 
V9,9,2,V,21,3,12,1,34,41,68,780,776,303.72 ,20220124115810 
V9,9,2,V,21,3,13,1,34,41,68,780,769,334.48 ,20220124115817 
V9,9,2,V,21,3,14,1,34,41,68,780,780,365.68 ,20220124115823 
V9,9,2,V,21,3,15,2,34,41,73,754,780,365.68 ,20220124115850 
V9,9,2,V,21,3,16,1,34,41,73,754,751,395.72 ,20220124115856 
V9,9,2,V,21,3,17,1,34,41,73,754,752,425.80 ,20220124115905 
V9,9,2,V,21,3,18,1,34,41,73,754,747,455.68 ,20220124115913 
V9,9,2,V,21,3,19,2,39,41,73,773,747,455.68 ,20220124115923 
V9,9,2,V,21,3,20,1,39,41,73,773,768,486.40 ,20220124115930 
V9,9,2,V,21,3,21,2,44,41,73,789,768,486.40 ,20220124115941 
V9,9,2,V,21,3,22,1,44,41,73,789,786,517.84 ,20220124115949 
V9,9,2,V,21,3,23,1,44,41,73,789,782,549.12 ,20220124115955 
V9,9,2,V,21,3,24,1,44,41,73,789,784,580.48 ,20220124120002 
V9,9,2,V,21,3,25,2,49,41,73,802,784,580.48 ,20220124120014 
V9,9,2,V,21,3,26,1,49,41,73,802,797,612.36 ,20220124120021 
V9,9,2,V,21,3,27,1,49,41,73,802,794,644.12 ,20220124120027 
V9,9,2,V,21,3,28,2,54,41,73,812,794,644.12 ,20220124120039 
V9,9,2,V,21,3,29,1,54,41,73,812,812,676.60 ,20220124120045 
V9,9,2,V,21,3,30,1,54,41,73,812,814,709.16 ,20220124120052 
V9,9,2,V,21,3,31,1,54,41,73,812,808,741.48 ,20220124120059 
V9,9,2,V,21,3,32,2,59,41,73,820,808,741.48 ,20220124120111 
V9,9,2,V,21,3,33,1,59,41,73,820,818,774.20 ,20220124120118 
V9,9,2,V,21,3,34,1,59,41,73,820,824,807.16 ,20220124120124 
V9,9,2,V,21,3,35,1,59,41,73,820,831,840.40 ,20220124120130 
V9,9,2,V,21,3,36,1,59,41,73,820,822,873.28 ,20220124120137 
V9,9,2,V,21,3,37,1,59,41,73,820,818,906.00 ,20220124120143 
V9,9,2,V,21,3,38,1,59,41,73,820,815,938.60 ,20220124120150 
V9,9,2,V,21,3,39,1,59,41,73,820,815,971.20 ,20220124120156 
V9,9,2,V,21,3,40,1,59,41,73,820,820,1004.00 ,20220124120203 
V9,9,2,V,21,3,41,1,59,41,73,820,823,1036.92 ,20220124120211 
V9,9,2,V,21,3,42,1,59,41,73,820,818,1069.64 ,20220124120218 
V9,9,2,V,21,3,43,1,59,41,73,820,812,1102.12 ,20220124120224 
V9,9,2,V,21,3,44,1,59,41,73,820,811,1134.56 ,20220124120230 
V9,9,2,V,21,3,45,1,59,41,73,820,810,1166.96 ,20220124120237 
V9,9,2,V,21,3,46,1,59,41,73,820,817,1199.64 ,20220124120243 
V9,9,2,V,21,3,47,1,59,41,73,820,825,1232.64 ,20220124120251 
V9,9,2,V,21,3,48,1,59,41,73,820,818,1265.36 ,20220124120258 
V9,9,2,V,21,3,49,1,59,41,73,820,814,1297.92 ,20220124120304 
V9,9,2,V,21,3,50,1,59,41,73,820,819,1330.68 ,20220124120310 
V10,10,1,V,20,2,1,1,14,6,83,364,358,14.32 ,20220124015716 
V10,10,1,V,20,2,2,2,19,6,83,394,358,14.32 ,20220124015751 
V10,10,1,V,20,2,3,2,19,11,83,447,358,14.32 ,20220124015804 
V10,10,1,V,20,2,4,1,19,11,83,447,442,32.00 ,20220124015813 
V10,10,1,V,20,2,5,2,19,11,78,477,442,32.00 ,20220124015824 
V10,10,1,V,20,2,6,1,19,11,78,477,480,51.20 ,20220124015831 
V10,10,1,V,20,2,7,2,19,11,73,505,480,51.20 ,20220124015842 
V10,10,1,V,20,2,8,1,19,11,73,505,501,71.24 ,20220124015848 
V10,10,1,V,20,2,9,2,19,16,73,551,501,71.24 ,20220124015900 
V10,10,1,V,20,2,10,1,19,16,73,551,550,93.24 ,20220124015907 
V10,10,1,V,20,2,11,2,19,21,73,590,550,93.24 ,20220124015917 
V10,10,1,V,20,2,12,1,19,21,73,590,590,116.84 ,20220124015924 
V10,10,1,V,20,2,13,2,19,26,73,623,590,116.84 ,20220124015934 
V10,10,1,V,20,2,14,2,19,31,73,649,590,116.84 ,20220124015944 
V10,10,1,V,20,2,15,1,19,31,73,649,643,142.56 ,20220124015951 
V10,10,1,V,20,2,16,2,19,31,68,675,643,142.56 ,20220124020002 
V10,10,1,V,20,2,17,1,19,31,68,675,672,169.44 ,20220124020009 
V10,10,1,V,20,2,18,2,19,31,63,698,672,169.44 ,20220124020026 
V10,10,1,V,20,2,19,1,19,31,63,698,703,197.56 ,20220124020033 
V10,10,1,V,20,2,20,2,19,31,58,719,703,197.56 ,20220124020047 
V10,10,1,V,20,2,21,1,19,31,58,719,712,226.04 ,20220124020053 
V10,10,1,V,20,2,22,2,19,36,58,739,712,226.04 ,20220124020103 
V10,10,1,V,20,2,23,1,19,36,58,739,736,255.48 ,20220124020110 
V10,10,1,V,20,2,24,2,24,36,58,766,736,255.48 ,20220124020120 
V10,10,1,V,20,2,25,1,24,36,58,766,770,286.28 ,20220124020127 
V10,10,1,V,20,2,26,2,29,36,58,790,770,286.28 ,20220124020137 
V10,10,1,V,20,2,27,1,29,36,58,790,788,317.80 ,20220124020144 
V10,10,1,V,20,2,28,1,29,36,58,790,795,349.60 ,20220124020150 
V10,10,1,V,20,2,29,1,29,36,58,790,794,381.36 ,20220124020156 
V10,10,1,V,20,2,30,1,29,36,58,790,783,412.68 ,20220124020202 
V10,10,1,V,20,2,31,1,29,36,58,790,785,444.08 ,20220124020209 
V10,10,1,V,20,2,32,1,29,36,58,790,795,475.88 ,20220124020214 
V10,10,1,V,20,2,33,1,29,36,58,790,776,506.92 ,20220124020220 
V10,10,1,V,20,2,34,1,29,36,58,790,793,538.64 ,20220124020227 
V10,10,1,V,20,2,35,1,29,36,58,790,788,570.16 ,20220124020232 
V10,10,1,V,20,2,36,1,29,36,58,790,792,601.84 ,20220124020239 
V10,10,1,V,20,2,37,1,29,36,58,790,781,633.08 ,20220124020245 
V10,10,1,V,20,2,38,1,29,36,58,790,789,664.64 ,20220124020255 
V10,10,1,V,20,2,39,1,29,36,58,790,791,696.28 ,20220124020301 
V10,10,1,V,20,2,40,1,29,36,58,790,786,727.72 ,20220124020307 
V10,10,1,V,20,2,41,1,29,36,58,790,789,759.28 ,20220124020313 
V10,10,1,V,20,2,42,1,29,36,58,790,788,790.80 ,20220124020319 
V10,10,1,V,20,2,43,1,29,36,58,790,789,822.36 ,20220124020325 
V10,10,1,V,20,2,44,1,29,36,58,790,787,853.84 ,20220124020335 
V10,10,1,V,20,2,45,1,29,36,58,790,789,885.40 ,20220124020340 
V10,10,1,V,20,2,46,1,29,36,58,790,785,916.80 ,20220124020347 
V10,10,1,V,20,2,47,1,29,36,58,790,779,947.96 ,20220124020353 
V10,10,1,V,20,2,48,1,29,36,58,790,788,979.48 ,20220124020359 
V10,10,1,V,20,2,49,1,29,36,58,790,801,1011.52 ,20220124020405 
V10,10,1,V,20,2,50,1,29,36,58,790,793,1043.24 ,20220124020411 
V10,10,2,V,22,3,1,1,29,36,58,790,780,31.20 ,20220124021426 
V10,10,2,V,22,3,2,1,29,36,58,790,789,62.76 ,20220124021458 
V10,10,2,V,22,3,3,1,29,36,58,790,782,94.04 ,20220124021513 
V10,10,2,V,22,3,4,1,29,36,58,790,789,125.60 ,20220124021527 
V10,10,2,V,22,3,5,1,29,36,58,790,788,157.12 ,20220124021541 
V10,10,2,V,22,3,6,2,34,36,58,812,788,157.12 ,20220124021610 
V10,10,2,V,22,3,7,1,34,36,58,812,814,189.68 ,20220124021622 
V10,10,2,V,22,3,8,1,34,36,58,812,817,222.36 ,20220124021633 
V10,10,2,V,22,3,9,2,34,41,58,825,817,222.36 ,20220124021657 
V10,10,2,V,22,3,10,1,34,41,58,825,822,255.24 ,20220124021716 
V10,10,2,V,22,3,11,1,34,41,58,825,815,287.84 ,20220124021731 
V10,10,2,V,22,3,12,2,34,41,63,803,815,287.84 ,20220124021751 
V10,10,2,V,22,3,13,1,34,41,63,803,800,319.84 ,20220124021803 
V10,10,2,V,22,3,14,1,34,41,63,803,801,351.88 ,20220124021811 
V10,10,2,V,22,3,15,2,34,41,60,816,801,351.88 ,20220124021824 
V10,10,2,V,22,3,16,1,34,41,60,816,814,384.44 ,20220124021833 
V10,10,2,V,22,3,17,1,34,41,60,816,800,416.44 ,20220124021844 
V10,10,2,V,22,3,18,1,34,41,60,816,811,448.88 ,20220124021853 
V10,10,2,V,22,3,19,2,39,41,60,835,811,448.88 ,20220124021909 
V10,10,2,V,22,3,20,1,39,41,60,835,835,482.28 ,20220124021918 
V10,10,2,V,22,3,21,1,39,41,60,835,834,515.64 ,20220124021926 
V10,10,2,V,22,3,22,1,39,41,60,835,838,549.16 ,20220124021934 
V10,10,2,V,22,3,23,2,44,41,60,851,838,549.16 ,20220124021945 
V10,10,2,V,22,3,24,1,44,41,60,851,850,583.16 ,20220124021953 
V10,10,2,V,22,3,25,2,49,41,60,864,850,583.16 ,20220124022006 
V10,10,2,V,22,3,26,1,49,41,60,864,863,617.68 ,20220124022014 
V10,10,2,V,22,3,27,1,49,41,60,864,865,652.28 ,20220124022023 
V10,10,2,V,22,3,28,2,54,41,60,875,865,652.28 ,20220124022035 
V10,10,2,V,22,3,29,1,54,41,60,875,881,687.52 ,20220124022043 
V10,10,2,V,22,3,30,2,59,41,60,882,881,687.52 ,20220124022054 
V10,10,2,V,22,3,31,1,59,41,60,882,883,722.84 ,20220124022102 
V10,10,2,V,22,3,32,2,59,46,60,888,883,722.84 ,20220124022116 
V10,10,2,V,22,3,33,1,59,46,60,888,893,758.56 ,20220124022124 
V10,10,2,V,22,3,34,2,59,51,60,888,893,758.56 ,20220124022135 
V10,10,2,V,22,3,35,1,59,51,60,888,893,794.28 ,20220124022142 
V10,10,2,V,22,3,36,1,59,51,60,888,887,829.76 ,20220124022150 
V10,10,2,V,22,3,37,2,59,56,60,880,887,829.76 ,20220124022201 
V10,10,2,V,22,3,38,1,59,56,60,880,886,865.20 ,20220124022210 
V10,10,2,V,22,3,39,2,59,61,60,866,886,865.20 ,20220124022222 
V10,10,2,V,22,3,40,1,59,61,60,866,869,899.96 ,20220124022229 
V10,10,2,V,22,3,41,2,59,58,60,876,869,899.96 ,20220124022243 
V10,10,2,V,22,3,42,1,59,58,60,876,867,934.64 ,20220124022250 
V10,10,2,V,22,3,43,2,59,55,60,882,867,934.64 ,20220124022302 
V10,10,2,V,22,3,44,1,59,55,60,882,878,969.76 ,20220124022309 
V10,10,2,V,22,3,45,1,59,55,60,882,878,1004.88 ,20220124022316 
V10,10,2,V,22,3,46,1,59,55,60,882,879,1040.04 ,20220124022324 
V10,10,2,V,22,3,47,1,59,55,60,882,887,1075.52 ,20220124022331 
V10,10,2,V,22,3,48,1,59,55,60,882,883,1110.84 ,20220124022337 
V10,10,2,V,22,3,49,1,59,55,60,882,870,1145.64 ,20220124022344 
V10,10,2,V,22,3,50,1,59,55,60,882,879,1180.80 ,20220124022351 
V11,11,1,V,19,2,1,1,14,6,83,364,365,14.60 ,20220125035318 
V11,11,1,V,19,2,2,2,19,6,83,394,365,14.60 ,20220125035420 
V11,11,1,V,19,2,3,1,19,6,83,394,396,30.44 ,20220125035435 
V11,11,1,V,19,2,4,1,19,6,83,394,394,46.20 ,20220125035447 
V11,11,1,V,19,2,5,2,19,11,83,447,394,46.20 ,20220125035503 
V11,11,1,V,19,2,6,1,19,11,83,447,451,64.24 ,20220125035513 
V11,11,1,V,19,2,7,1,19,11,83,447,449,82.20 ,20220125035523 
V11,11,1,V,19,2,8,2,19,16,83,493,449,82.20 ,20220125035539 
V11,11,1,V,19,2,9,1,19,16,83,493,491,101.84 ,20220125035547 
V11,11,1,V,19,2,10,1,19,16,83,493,492,121.52 ,20220125035558 
V11,11,1,V,19,2,11,2,19,16,88,461,492,121.52 ,20220125035612 
V11,11,1,V,19,2,12,1,19,16,88,461,460,139.92 ,20220125035621 
V11,11,1,V,19,2,13,2,19,21,88,500,460,139.92 ,20220125035634 
V11,11,1,V,19,2,14,1,19,21,88,500,489,159.48 ,20220125035643 
V11,11,1,V,19,2,15,1,19,21,88,500,501,179.52 ,20220125035654 
V11,11,1,V,19,2,16,2,19,26,88,533,501,179.52 ,20220125035707 
V11,11,1,V,19,2,17,1,19,26,88,533,520,200.32 ,20220125035715 
V11,11,1,V,19,2,18,1,19,26,88,533,534,221.68 ,20220125035725 
V11,11,1,V,19,2,19,2,19,31,88,559,534,221.68 ,20220125035737 
V11,11,1,V,19,2,20,1,19,31,88,559,556,243.92 ,20220125035745 
V11,11,1,V,19,2,21,1,19,31,88,559,567,266.60 ,20220125035753 
V11,11,1,V,19,2,22,2,19,36,88,578,567,266.60 ,20220125035804 
V11,11,1,V,19,2,23,1,19,36,88,578,571,289.44 ,20220125035812 
V11,11,1,V,19,2,24,1,19,36,88,578,580,312.64 ,20220125035820 
V11,11,1,V,19,2,25,2,19,41,88,591,580,312.64 ,20220125035833 
V11,11,1,V,19,2,26,1,19,41,88,591,590,336.24 ,20220125035848 
V11,11,1,V,19,2,27,2,19,46,88,597,590,336.24 ,20220125035904 
V11,11,1,V,19,2,28,1,19,46,88,597,597,360.12 ,20220125035912 
V11,11,1,V,19,2,29,1,19,46,88,597,602,384.20 ,20220125035921 
V11,11,1,V,19,2,30,1,19,46,88,597,598,408.12 ,20220125035930 
V11,11,1,V,19,2,31,2,19,51,88,596,598,408.12 ,20220125035953 
V11,11,1,V,19,2,32,2,19,56,88,589,598,408.12 ,20220125040006 
V11,11,1,V,19,2,33,1,19,56,88,589,590,431.72 ,20220125040015 
V11,11,1,V,19,2,34,1,19,56,88,589,590,455.32 ,20220125040024 
V11,11,1,V,19,2,35,1,19,56,88,589,584,478.68 ,20220125040035 
V11,11,1,V,19,2,36,2,24,56,88,616,584,478.68 ,20220125040052 
V11,11,1,V,19,2,37,1,24,56,88,616,616,503.32 ,20220125040101 
V11,11,1,V,19,2,38,1,24,56,88,616,610,527.72 ,20220125040108 
V11,11,1,V,19,2,39,2,24,61,88,602,610,527.72 ,20220125040125 
V11,11,1,V,19,2,40,1,24,61,88,602,605,551.92 ,20220125040132 
V11,11,1,V,19,2,41,1,24,61,88,602,612,576.40 ,20220125040140 
V11,11,1,V,19,2,42,2,29,61,88,626,612,576.40 ,20220125040153 
V11,11,1,V,19,2,43,1,29,61,88,626,627,601.48 ,20220125040201 
V11,11,1,V,19,2,44,1,29,61,88,626,624,626.44 ,20220125040219 
